CN,ESTN_UNIT_CN,RSCD,EVALID,ESTN_UNIT,STRATUMCD,STRATUM_DESCR,STATECD,P1POINTCNT,P2POINTCNT,EXPNS,ADJ_FACTOR_MACR,ADJ_FACTOR_SUBP,ADJ_FACTOR_MICR,ADJ_FACTOR_CWD,ADJ_FACTOR_FWD_SM,ADJ_FACTOR_FWD_LG,ADJ_FACTOR_DUFF,CREATED_DATE,MODIFIED_DATE,ADJ_FACTOR_PILE,ADJ_FACTOR_REGEN_MICR,ADJ_FACTOR_INV_SUBP,ADJ_FACTOR_P2VEG_SUBP,ADJ_FACTOR_GRNDLYR_MICROQUAD,ADJ_FACTOR_SOIL
1683660600290487,1683727752290487,24,102208,2,2,Canopy cover 6 - 100,10,2086063,14,33137.83310843734,0.0,1.018181818181818,1.018181818181818,,,,,2024-10-10 10:17:05,2024-10-10 10:17:05,,1.018181818181818,,,,
1683660647290487,1683727749290487,24,102209,1,12,Canopy cover 0 - 100,10,929954,11,18801.545454545456,0.0,1.0,1.0,,,,,2024-10-10 10:17:04,2024-10-10 10:17:05,,,1.0,,,
1683660648290487,1683727750290487,24,102209,2,1,Canopy cover 0 - 5,10,2812720,25,25021.37745927509,0.0,1.0,1.0,,,,,2024-10-10 10:17:04,2024-10-10 10:17:05,,,1.0,,,
1683660649290487,1683727750290487,24,102209,2,2,Canopy cover 6 - 100,10,2086063,14,33137.83310843734,0.0,1.018181818181818,1.018181818181818,,,,,2024-10-10 10:17:04,2024-10-10 10:17:05,,,1.018181818181818,,,
1683660700290487,1683727747290487,24,102210,1,12,Canopy cover 0 - 100,10,929954,11,18801.545454545456,0.0,1.0,1.0,,,,,2024-10-10 10:17:02,2024-10-10 10:17:04,,,,1.0,,
1683660701290487,1683727748290487,24,102210,2,1,Canopy cover 0 - 5,10,2812720,25,25021.37745927509,0.0,1.0,1.0,,,,,2024-10-10 10:17:02,2024-10-10 10:17:04,,,,1.0,,
1683660702290487,1683727748290487,24,102210,2,2,Canopy cover 6 - 100,10,2086063,14,33137.83310843734,0.0,1.018181818181818,1.018181818181818,,,,,2024-10-10 10:17:02,2024-10-10 10:17:04,,,,1.018181818181818,,
1683660764290487,1683727745290487,24,102212,1,12,Canopy cover 0 - 100,10,929954,11,18801.545454545456,0.0,1.0,1.0,,,,,2024-10-10 10:17:01,2024-10-10 10:17:02,,,,,,
1683660765290487,1683727746290487,24,102212,2,1,Canopy cover 0 - 5,10,2812720,25,25021.37745927509,0.0,1.0,1.0,,,,,2024-10-10 10:17:02,2024-10-10 10:17:02,,,,,,
1683660766290487,1683727746290487,24,102212,2,2,Canopy cover 6 - 100,10,2086063,14,33137.83310843734,0.0,1.018181818181818,1.018181818181818,,,,,2024-10-10 10:17:02,2024-10-10 10:17:02,,,,,,
1783091593290487,1783175096290487,24,102300,1,12345,Canopy cover 0 - 100,10,206969,12,3835.741666666667,0.0,1.0,1.0,,,,,2025-01-31 11:52:12,2025-01-31 11:52:13,,,,,,
1783091594290487,1783175097290487,24,102300,2,1,Canopy cover 0 - 5,10,2812720,191,3275.049706275323,0.0,1.0,1.0,,,,,2025-01-31 11:52:12,2025-01-31 11:52:13,,,,,,
1783091596290487,1783175097290487,24,102300,2,2,Canopy cover 6 - 50,10,589910,45,2915.399038777137,0.0,1.0,1.0,,,,,2025-01-31 11:52:12,2025-01-31 11:52:13,,,,,,
1783091597290487,1783175097290487,24,102300,2,5,Canopy cover 81 - 100,10,1124736,98,2552.4032098551156,0.0,1.0,1.0,,,,,2025-01-31 11:52:12,2025-01-31 11:52:13,,,,,,
1783091595290487,1783175097290487,24,102300,2,34,Canopy cover 51 - 80,10,371417,26,3176.9705688708023,0.0,1.0,1.0,,,,,2025-01-31 11:52:12,2025-01-31 11:52:13,,,,,,
1783091598290487,1783175098290487,24,102300,3,1,Canopy cover 0 - 5,10,341696,31,2451.3373782662247,0.0,1.0,1.0,,,,,2025-01-31 11:52:13,2025-01-31 11:52:13,,,,,,
1783091599290487,1783175098290487,24,102300,3,2345,Canopy cover 6 - 100,10,381289,33,2569.5982204165766,0.0,1.0,1.0,,,,,2025-01-31 11:52:13,2025-01-31 11:52:13,,,,,,
1783092036290487,1783175100290487,24,102301,1,12345,Canopy cover 0 - 100,10,206969,12,3835.741666666667,0.0,1.0,1.0,,,,,2025-01-31 11:52:13,2025-01-31 11:52:13,,,,,,
1783092037290487,1783175101290487,24,102301,2,1,Canopy cover 0 - 5,10,2812720,182,3437.0027137284983,0.0,1.0055248618784531,1.0055248618784531,,,,,2025-01-31 11:52:13,2025-01-31 11:52:13,,,,,,
1783092039290487,1783175101290487,24,102301,2,2,Canopy cover 6 - 50,10,589910,42,3123.6418272612177,0.0,1.0,1.0,,,,,2025-01-31 11:52:13,2025-01-31 11:52:13,,,,,,
1783092040290487,1783175101290487,24,102301,2,5,Canopy cover 81 - 100,10,1124736,71,3523.0354164197374,0.0,1.069824652424518,1.0676691729323309,,,,,2025-01-31 11:52:13,2025-01-31 11:52:13,,,,,,
1783092038290487,1783175101290487,24,102301,2,34,Canopy cover 51 - 80,10,371417,16,5162.577174415053,0.0,1.0,1.0,,,,,2025-01-31 11:52:13,2025-01-31 11:52:13,,,,,,
1783092041290487,1783175102290487,24,102301,3,1,Canopy cover 0 - 5,10,341696,31,2451.3373782662247,0.0,1.0,1.0,,,,,2025-01-31 11:52:13,2025-01-31 11:52:13,,,,,,
1783092042290487,1783175102290487,24,102301,3,2345,Canopy cover 6 - 100,10,381289,32,2649.8981648045947,0.0,1.0078740157480315,1.0078740157480315,,,,,2025-01-31 11:52:13,2025-01-31 11:52:13,,,,,,
1783092429290487,1783175290290487,24,102303,1,12345,Canopy cover 0 - 100,10,206969,11,4184.445454545455,0.0,1.0,1.0,,,,,2025-01-31 11:52:13,2025-01-31 11:52:14,,,,,,
1783092430290487,1783175291290487,24,102303,2,1,Canopy cover 0 - 5,10,2812720,178,3514.238729767341,0.0,1.0056497175141244,1.0056497175141244,,,,,2025-01-31 11:52:13,2025-01-31 11:52:14,,,,,,
1783092432290487,1783175291290487,24,102303,2,2,Canopy cover 6 - 50,10,589910,40,3279.8239186242786,0.0,1.0062893081761006,1.0062893081761006,,,,,2025-01-31 11:52:13,2025-01-31 11:52:14,,,,,,
1783092433290487,1783175291290487,24,102303,2,5,Canopy cover 81 - 100,10,1124736,58,4312.681285617265,0.0,1.0403587262965353,1.0403587443946187,,,,,2025-01-31 11:52:13,2025-01-31 11:52:14,,,,,,
1783092431290487,1783175291290487,24,102303,2,34,Canopy cover 51 - 80,10,371417,16,5162.577174415053,0.0,1.0,1.0,,,,,2025-01-31 11:52:13,2025-01-31 11:52:14,,,,,,
1783092434290487,1783175292290487,24,102303,3,1,Canopy cover 0 - 5,10,341696,31,2451.3373782662247,0.0,1.0,1.0,,,,,2025-01-31 11:52:13,2025-01-31 11:52:14,,,,,,
1783092435290487,1783175292290487,24,102303,3,2345,Canopy cover 6 - 100,10,381289,31,2735.3787507660336,0.0,1.0086680375875263,1.0081300746909962,,,,,2025-01-31 11:52:13,2025-01-31 11:52:14,,,,,,
1783092964290487,1783175808290487,24,102308,1,12,Canopy cover 0 - 100,10,929954,11,18801.545454545456,0.0,1.0,1.0,,,,,2025-01-31 11:52:14,2025-01-31 11:52:15,,1.0,,,,
1783092965290487,1783175809290487,24,102308,2,1,Canopy cover 0 - 5,10,2812720,21,29787.35411818463,0.0,1.0,1.0,,,,,2025-01-31 11:52:14,2025-01-31 11:52:15,,1.0,,,,
1783092966290487,1783175809290487,24,102308,2,2,Canopy cover 6 - 100,10,2086063,15,30928.644234541516,0.0,1.0169491525423728,1.0169491525423728,,,,,2025-01-31 11:52:14,2025-01-31 11:52:15,,1.0169491525423728,,,,
1783093014290487,1783175810290487,24,102309,1,12,Canopy cover 0 - 100,10,929954,11,18801.545454545456,0.0,1.0,1.0,,,,,2025-01-31 11:52:15,2025-01-31 11:52:15,,,1.0,,,
1783093015290487,1783175811290487,24,102309,2,1,Canopy cover 0 - 5,10,2812720,25,25021.37745927509,0.0,1.0,1.0,,,,,2025-01-31 11:52:15,2025-01-31 11:52:15,,,1.0,,,
1783093016290487,1783175811290487,24,102309,2,2,Canopy cover 6 - 100,10,2086063,15,30928.644234541516,0.0,1.0169491525423728,1.0169491525423728,,,,,2025-01-31 11:52:15,2025-01-31 11:52:15,,,1.0169491525423728,,,
1783093068290487,1783175812290487,24,102310,1,12,Canopy cover 0 - 100,10,929954,11,18801.545454545456,0.0,1.0,1.0,,,,,2025-01-31 11:52:15,2025-01-31 11:52:16,,,,1.0,,
1783093069290487,1783175813290487,24,102310,2,1,Canopy cover 0 - 5,10,2812720,25,25021.37745927509,0.0,1.0,1.0,,,,,2025-01-31 11:52:15,2025-01-31 11:52:16,,,,1.0,,
1783093070290487,1783175813290487,24,102310,2,2,Canopy cover 6 - 100,10,2086063,15,30928.644234541516,0.0,1.0169491525423728,1.0169491525423728,,,,,2025-01-31 11:52:15,2025-01-31 11:52:16,,,,1.0169491525423728,,
1783093122290487,1783175814290487,24,102312,1,12,Canopy cover 0 - 100,10,929954,11,18801.545454545456,0.0,1.0,1.0,,,,,2025-01-31 11:52:16,2025-01-31 11:52:16,,,,,,
1783093123290487,1783175815290487,24,102312,2,1,Canopy cover 0 - 5,10,2812720,25,25021.37745927509,0.0,1.0,1.0,,,,,2025-01-31 11:52:16,2025-01-31 11:52:16,,,,,,
1783093124290487,1783175815290487,24,102312,2,2,Canopy cover 6 - 100,10,2086063,15,30928.644234541516,0.0,1.0169491525423728,1.0169491525423728,,,,,2025-01-31 11:52:16,2025-01-31 11:52:16,,,,,,
1783092801290487,1783175785290487,24,102307,1,12,Canopy cover 0 - 100,10,929954,11,18801.545454545456,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2025-01-31 11:52:14,2025-01-31 12:22:15,1.0,,,,,
1783092802290487,1783175786290487,24,102307,2,1,Canopy cover 0 - 5,10,2812720,25,25021.37745927509,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2025-01-31 11:52:14,2025-01-31 12:22:15,1.0,,,,,
1783092803290487,1783175786290487,24,102307,2,2,Canopy cover 6 - 100,10,2086063,15,30928.644234541516,0.0,1.0169491525423728,1.0169491525423728,1.0169491525423728,1.0169491525423728,1.0169491525423728,1.0169491525423728,2025-01-31 11:52:14,2025-01-31 12:22:15,1.0169491525423728,,,,,
192187987010661,192207524010661,24,100701,1,1,Canopy cover 0-5%,10,1650889,89,4125.268,0.0,1.0056,1.0056,,,,,2009-04-07 14:07:35,2009-04-07 14:07:35,,,,,,
192187988010661,192207524010661,24,100701,1,2,Canopy cover 6-50%,10,137369,6,5091.688,0.0,1.0,1.0,,,,,2009-04-07 14:07:35,2009-04-07 14:07:35,,,,,,
192187989010661,192207524010661,24,100701,1,3,Canopy cover 51-65%,10,125493,4,6977.2424,0.0,1.0,1.0,,,,,2009-04-07 14:07:35,2009-04-07 14:07:35,,,,,,
192187990010661,192207524010661,24,100701,1,4,Canopy cover 66-80%,10,313735,25,2790.9192,0.0,1.0101,1.0101,,,,,2009-04-07 14:07:35,2009-04-07 14:07:35,,,,,,
192187991010661,192207524010661,24,100701,1,5,Canopy cover 81-100%,10,337602,22,3412.7669,0.0,1.0,1.0,,,,,2009-04-07 14:07:35,2009-04-07 14:07:35,,,,,,
192187992010661,192207525010661,24,100701,2,1,Canopy cover 0-5%,10,1840668,100,4093.5567,0.0,1.0,1.0,,,,,2009-04-07 14:07:35,2009-04-07 14:07:35,,,,,,
192187993010661,192207525010661,24,100701,2,2,Canopy cover 6-50%,10,191618,7,6087.8454,0.0,1.0,1.0,,,,,2009-04-07 14:07:35,2009-04-07 14:07:35,,,,,,
192187994010661,192207525010661,24,100701,2,3,Canopy cover 51-65%,10,78694,6,2916.8609,0.0,1.0,1.0,,,,,2009-04-07 14:07:35,2009-04-07 14:07:35,,,,,,
192187995010661,192207525010661,24,100701,2,4,Canopy cover 66-80%,10,219551,12,4068.9235,0.0,1.0,1.0,,,,,2009-04-07 14:07:35,2009-04-07 14:07:35,,,,,,
192187996010661,192207525010661,24,100701,2,5,Canopy cover 81-100%,10,295071,24,2734.2652,0.0,1.0,1.0,,,,,2009-04-07 14:07:35,2009-04-07 14:07:35,,,,,,
192187997010661,192207568010661,24,100701,3,1,Canopy cover 0-5%,10,272778,11,5514.9225,0.0,1.0,1.0,,,,,2009-04-07 14:07:35,2009-04-07 14:07:35,,,,,,
192187998010661,192207568010661,24,100701,3,5,Canopy cover 81-100%,10,86454,7,2746.691,0.0,1.0,1.0,,,,,2009-04-07 14:07:35,2009-04-07 14:07:35,,,,,,
192187999010661,192207568010661,24,100701,3,234,Canopy cover 6-80%,10,100765,7,3201.3594,0.0,1.0,1.0,,,,,2009-04-07 14:07:35,2009-04-07 14:07:35,,,,,,
192188000010661,192207573010661,24,100701,4,12345,Canopy cover 0-100%,10,181572,10,4038.05,0.0,1.0,1.0,,,,,2009-04-07 14:07:35,2009-04-07 14:07:35,,,,,,
172832392010661,192207520010661,24,100700,1,1,Canopy cover 0-5%,10,1650889,90,4079.4317,0.0,1.0,1.0,,,,,2009-04-07 14:07:35,2009-04-07 14:07:35,,,,,,
172832393010661,192207520010661,24,100700,1,2,Canopy cover 6-50%,10,137369,6,5091.688,0.0,1.0,1.0,,,,,2009-04-07 14:07:35,2009-04-07 14:07:35,,,,,,
172832394010661,192207520010661,24,100700,1,3,Canopy cover 51-65%,10,125493,6,4651.4949,0.0,1.0,1.0,,,,,2009-04-07 14:07:35,2009-04-07 14:07:35,,,,,,
172832395010661,192207520010661,24,100700,1,4,Canopy cover 66-80%,10,313735,28,2491.8921,0.0,1.0,1.0,,,,,2009-04-07 14:07:35,2009-04-07 14:07:35,,,,,,
172832396010661,192207520010661,24,100700,1,5,Canopy cover 81-100%,10,337602,26,2887.7259,0.0,1.0,1.0,,,,,2009-04-07 14:07:35,2009-04-07 14:07:35,,,,,,
172832397010661,192207521010661,24,100700,2,1,Canopy cover 0-5%,10,1840668,102,4013.2909,0.0,1.0,1.0,,,,,2009-04-07 14:07:35,2009-04-07 14:07:35,,,,,,
172832398010661,192207521010661,24,100700,2,2,Canopy cover 6-50%,10,191618,7,6087.8454,0.0,1.0,1.0,,,,,2009-04-07 14:07:35,2009-04-07 14:07:35,,,,,,
172832399010661,192207521010661,24,100700,2,3,Canopy cover 51-65%,10,78694,7,2500.1665,0.0,1.0,1.0,,,,,2009-04-07 14:07:35,2009-04-07 14:07:35,,,,,,
172832400010661,192207521010661,24,100700,2,4,Canopy cover 66-80%,10,219551,15,3255.1388,0.0,1.0,1.0,,,,,2009-04-07 14:07:35,2009-04-07 14:07:35,,,,,,
172832401010661,192207521010661,24,100700,2,5,Canopy cover 81-100%,10,295071,25,2624.8946,0.0,1.0,1.0,,,,,2009-04-07 14:07:35,2009-04-07 14:07:35,,,,,,
172832402010661,192207522010661,24,100700,3,1,Canopy cover 0-5%,10,272778,11,5514.9225,0.0,1.0,1.0,,,,,2009-04-07 14:07:35,2009-04-07 14:07:35,,,,,,
172832403010661,192207522010661,24,100700,3,5,Canopy cover 81-100%,10,86454,7,2746.691,0.0,1.0,1.0,,,,,2009-04-07 14:07:35,2009-04-07 14:07:35,,,,,,
172832404010661,192207522010661,24,100700,3,234,Canopy cover 6-80%,10,100765,7,3201.3594,0.0,1.0,1.0,,,,,2009-04-07 14:07:35,2009-04-07 14:07:35,,,,,,
172832405010661,192207523010661,24,100700,4,12345,Canopy cover 0-100%,10,181572,10,4038.05,0.0,1.0,1.0,,,,,2009-04-07 14:07:35,2009-04-07 14:07:35,,,,,,
195342874020004,195344135020004,24,101200,1,12345,Canopy cover 0 - 100,10,206774,11,4180.481818181818,0.0,1.0,1.0,,,,,2013-04-18 13:31:00,2013-04-18 13:31:01,,,,,,
195342875020004,195344136020004,24,101200,2,1,Canopy cover 0 - 5,10,3408586,228,3324.7893909431536,0.0,1.0,1.0,,,,,2013-04-18 13:31:01,2013-04-18 13:31:01,,,,,,
195342876020004,195344136020004,24,101200,2,2,Canopy cover 6 - 50,10,322918,22,3264.331864566882,0.0,1.0,1.0,,,,,2013-04-18 13:31:01,2013-04-18 13:31:01,,,,,,
195342879020004,195344136020004,24,101200,2,3,Canopy cover 51 - 65,10,192873,16,2680.8726506654516,0.0,1.0,1.0,,,,,2013-04-18 13:31:01,2013-04-18 13:31:02,,,,,,
195342877020004,195344136020004,24,101200,2,4,Canopy cover 66 - 80,10,503951,55,2037.747425018543,0.0,1.0,1.0,,,,,2013-04-18 13:31:02,2013-04-18 13:31:02,,,,,,
195342878020004,195344136020004,24,101200,2,5,Canopy cover 81 - 100,10,589843,51,2572.1185697612245,0.0,1.0,1.0,,,,,2013-04-18 13:31:02,2013-04-18 13:31:02,,,,,,
195342880020004,195344137020004,24,101200,3,1,Canopy cover 0 - 5,10,334849,30,2482.2874565677557,0.0,1.0,1.0,,,,,2013-04-18 13:31:02,2013-04-18 13:31:02,,,,,,
195342881020004,195344137020004,24,101200,3,5,Canopy cover 81 - 100,10,128776,12,2386.591041835046,0.0,1.0,1.0,,,,,2013-04-18 13:31:02,2013-04-18 13:31:02,,,,,,
195342882020004,195344137020004,24,101200,3,234,Canopy cover 6 - 80,10,142645,11,2883.953072813343,0.0,1.0,1.0,,,,,2013-04-18 13:31:02,2013-04-18 13:31:02,,,,,,
195343327020004,195344139020004,24,101201,1,12345,Canopy cover 0 - 100,10,206774,11,4180.481818181818,0.0,1.0,1.0,,,,,2013-04-18 13:31:03,2013-04-18 13:31:03,,,,,,
195343328020004,195344140020004,24,101201,2,1,Canopy cover 0 - 5,10,3408586,220,3445.6908233410863,0.0,1.0011376564277588,1.0011376564277588,,,,,2013-04-18 13:31:03,2013-04-18 13:31:03,,,,,,
195343329020004,195344140020004,24,101201,2,2,Canopy cover 6 - 50,10,322918,20,3590.7650510235703,0.0,1.0126582278481013,1.0126582278481013,,,,,2013-04-18 13:31:03,2013-04-18 13:31:03,,,,,,
195343332020004,195344140020004,24,101201,2,3,Canopy cover 51 - 65,10,192873,14,3063.8544579033733,0.0,1.0566037735849056,1.0566037735849056,,,,,2013-04-18 13:31:03,2013-04-18 13:31:03,,,,,,
195343330020004,195344140020004,24,101201,2,4,Canopy cover 66 - 80,10,503951,35,3202.174525029139,0.0,1.0144927536231885,1.0144927536231885,,,,,2013-04-18 13:31:03,2013-04-18 13:31:03,,,,,,
195343331020004,195344140020004,24,101201,2,5,Canopy cover 81 - 100,10,589843,35,3747.94420165207,0.0,1.0,1.0,,,,,2013-04-18 13:31:03,2013-04-18 13:31:03,,,,,,
195343333020004,195344141020004,24,101201,3,1,Canopy cover 0 - 5,10,334849,30,2482.2874565677557,0.0,1.0084033613445378,1.0084033613445378,,,,,2013-04-18 13:31:03,2013-04-18 13:31:03,,,,,,
195343334020004,195344141020004,24,101201,3,5,Canopy cover 81 - 100,10,128776,12,2386.591041835046,0.0,1.001351824963701,1.0,,,,,2013-04-18 13:31:03,2013-04-18 13:31:03,,,,,,
195343335020004,195344141020004,24,101201,3,234,Canopy cover 6 - 80,10,142645,11,2883.953072813343,0.0,1.0,1.0,,,,,2013-04-18 13:31:03,2013-04-18 13:31:03,,,,,,
221505493020004,221505813020004,24,101203,1,12345,Canopy cover 0 - 100,10,206774,10,4598.53,0.0,1.0,1.0,,,,,2013-11-12 08:22:55,2013-11-12 08:22:56,,,,,,
221505494020004,221505814020004,24,101203,2,1,Canopy cover 0 - 5,10,3408586,176,4307.1135291763585,0.0,1.0014224751066856,1.0014224751066856,,,,,2013-11-12 08:22:56,2013-11-12 08:22:56,,,,,,
221505495020004,221505814020004,24,101203,2,4,Canopy cover 66 - 80,10,503951,26,4310.619552923841,0.0,1.0196078239138981,1.0196078431372548,,,,,2013-11-12 08:22:56,2013-11-12 08:22:56,,,,,,
221505496020004,221505814020004,24,101203,2,5,Canopy cover 81 - 100,10,589843,24,5465.751960742603,0.0,1.0,1.0,,,,,2013-11-12 08:22:56,2013-11-12 08:22:56,,,,,,
221505497020004,221505814020004,24,101203,2,23,Canopy cover 6 - 65,10,515791,24,4779.552642963276,0.0,1.0434782608695652,1.0434782136106373,,,,,2013-11-12 08:22:56,2013-11-12 08:22:56,,,,,,
221505498020004,221505815020004,24,101203,3,1,Canopy cover 0 - 5,10,334849,21,3546.1249379539368,0.0,1.0120481927710843,1.0120481927710843,,,,,2013-11-12 08:22:56,2013-11-12 08:22:56,,,,,,
221505499020004,221505815020004,24,101203,3,2345,Canopy cover 6 - 100,10,271421,18,3353.4764612759623,0.0,1.000911940723853,1.0,,,,,2013-11-12 08:22:56,2013-11-12 08:22:57,,,,,,
60139823010538,195593421010661,24,105111,5,1,Population 5 Stratum 1,10,100000000,41,14635.3466,0.0,1.0,1.0,,,,,2009-04-29 10:54:54,2009-04-29 10:54:54,,,,,,
60139824010538,195593422010661,24,105111,901,1,Population 901 Stratum 1,10,100000000,48,13546.4944,0.0,1.0105,1.0105,,,,,2009-04-29 10:54:54,2009-04-29 10:54:54,,,,,,
60139915010538,195593423010661,24,105112,5,1,Population 5 Stratum 1,10,100000000,40,15001.2303,0.0,1.0,1.0,,,,,2009-04-29 10:54:54,2009-04-29 10:54:54,,,,,,
60139916010538,195593424010661,24,105112,901,1,Population 901 Stratum 1,10,100000000,46,14135.4724,0.0,1.011,1.011,,,,,2009-04-29 10:54:54,2009-04-29 10:54:54,,,,,,
65473038010538,195593490010661,24,105221,5,1,Population 5 Stratum 1,10,100000000,83,7229.5086,0.0,1.0061,1.0061,,,,,2009-04-29 10:58:30,2009-04-29 10:58:30,,,,,,
65473039010538,195593491010661,24,105221,901,1,Population 901 Stratum 1,10,100000000,91,7145.4036,0.0,1.0139,1.0139,,,,,2009-04-29 10:58:30,2009-04-29 10:58:30,,,,,,
65473216010538,195593492010661,24,105222,5,1,Population 5 Stratum 1,10,100000000,80,7500.6151,0.0,1.0063,1.0063,,,,,2009-04-29 10:58:30,2009-04-29 10:58:30,,,,,,
65473217010538,195593493010661,24,105222,901,1,Population 901 Stratum 1,10,100000000,89,7305.9745,0.0,1.0142,1.0142,,,,,2009-04-29 10:58:30,2009-04-29 10:58:30,,,,,,
74759921010538,195593559010661,24,100600,1,1,Canopy cover 0-5%,10,1716681,66,5784.5524,0.0,1.0076,1.0076,,,,,2009-04-29 10:59:32,2009-04-29 10:59:32,,,,,,
74759922010538,195593559010661,24,100600,1,2,Canopy cover 6-50%,10,152353,8,4235.3092,0.0,1.0,1.0,,,,,2009-04-29 10:59:32,2009-04-29 10:59:32,,,,,,
74759923010538,195593559010661,24,100600,1,3,Canopy cover 51-65%,10,132049,6,4894.4958,0.0,1.0,1.0,,,,,2009-04-29 10:59:32,2009-04-29 10:59:32,,,,,,
74759924010538,195593559010661,24,100600,1,4,Canopy cover 66-80%,10,335717,18,4147.868,0.0,1.0,1.0,,,,,2009-04-29 10:59:32,2009-04-29 10:59:32,,,,,,
74759925010538,195593559010661,24,100600,1,5,Canopy cover 81-100%,10,370281,23,3580.3682,0.0,1.0,1.0,,,,,2009-04-29 10:59:32,2009-04-29 10:59:32,,,,,,
74759926010538,195593560010661,24,100600,2,1,Canopy cover 0-5%,10,2047654,88,5174.8657,0.0,1.0144,1.0144,,,,,2009-04-29 10:59:32,2009-04-29 10:59:32,,,,,,
74759927010538,195593560010661,24,100600,2,2,Canopy cover 6-50%,10,213639,7,6787.4662,0.0,1.0,1.0,,,,,2009-04-29 10:59:32,2009-04-29 10:59:32,,,,,,
74759928010538,195593560010661,24,100600,2,3,Canopy cover 51-65%,10,87739,5,3902.5444,0.0,1.0,1.0,,,,,2009-04-29 10:59:32,2009-04-29 10:59:32,,,,,,
74759929010538,195593560010661,24,100600,2,4,Canopy cover 66-80%,10,245728,10,5464.8699,0.0,1.0,1.0,,,,,2009-04-29 10:59:32,2009-04-29 10:59:32,,,,,,
74759930010538,195593560010661,24,100600,2,5,Canopy cover 81-100%,10,348846,25,3103.2654,0.0,1.0,1.0,,,,,2009-04-29 10:59:32,2009-04-29 10:59:32,,,,,,
74761078010538,195593561010661,24,100601,1,1,Canopy cover 0-5%,10,1716681,65,5873.5455,0.0,1.0078,1.0078,,,,,2009-04-29 10:59:32,2009-04-29 10:59:32,,,,,,
74761079010538,195593561010661,24,100601,1,2,Canopy cover 6-50%,10,152353,8,4235.3092,0.0,1.0,1.0,,,,,2009-04-29 10:59:32,2009-04-29 10:59:32,,,,,,
74761080010538,195593561010661,24,100601,1,3,Canopy cover 51-65%,10,132049,5,5873.395,0.0,1.0,1.0,,,,,2009-04-29 10:59:32,2009-04-29 10:59:32,,,,,,
74761081010538,195593561010661,24,100601,1,4,Canopy cover 66-80%,10,335717,16,4666.3515,0.0,1.0,1.0,,,,,2009-04-29 10:59:32,2009-04-29 10:59:32,,,,,,
74761082010538,195593561010661,24,100601,1,5,Canopy cover 81-100%,10,370281,20,4117.4234,0.0,1.0,1.0,,,,,2009-04-29 10:59:32,2009-04-29 10:59:32,,,,,,
74761083010538,195593562010661,24,100601,2,1,Canopy cover 0-5%,10,2047654,86,5295.2114,0.0,1.0147,1.0147,,,,,2009-04-29 10:59:32,2009-04-29 10:59:32,,,,,,
74761084010538,195593562010661,24,100601,2,2,Canopy cover 6-50%,10,213639,7,6787.4662,0.0,1.0,1.0,,,,,2009-04-29 10:59:32,2009-04-29 10:59:32,,,,,,
74761085010538,195593562010661,24,100601,2,3,Canopy cover 51-65%,10,87739,5,3902.5444,0.0,1.0,1.0,,,,,2009-04-29 10:59:32,2009-04-29 10:59:32,,,,,,
74761086010538,195593562010661,24,100601,2,4,Canopy cover 66-80%,10,245728,8,6831.0874,0.0,1.0,1.0,,,,,2009-04-29 10:59:32,2009-04-29 10:59:32,,,,,,
74761087010538,195593562010661,24,100601,2,5,Canopy cover 81-100%,10,348846,24,3232.5681,0.0,1.0,1.0,,,,,2009-04-29 10:59:32,2009-04-29 10:59:32,,,,,,
75353081010538,195593563010661,24,100602,1,1,Canopy cover 0-5%,10,1716681,27,14140.017,0.0,1.0,1.0,,,,,2009-04-29 10:59:32,2009-04-29 10:59:32,,,,,,
75353082010538,195593563010661,24,100602,1,4,Canopy cover 66-80%,10,335717,12,6221.802,0.0,1.0,1.0,,,,,2009-04-29 10:59:32,2009-04-29 10:59:32,,,,,,
75353083010538,195593563010661,24,100602,1,5,Canopy cover 81-100%,10,370281,9,9149.8298,0.0,1.0,1.0,,,,,2009-04-29 10:59:32,2009-04-29 10:59:32,,,,,,
75353084010538,195593563010661,24,100602,1,23,Canopy cover 6-65%,10,284402,7,9035.6355,0.0,1.0,1.0,,,,,2009-04-29 10:59:32,2009-04-29 10:59:32,,,,,,
75353085010538,195593564010661,24,100602,2,1,Canopy cover 0-5%,10,2047654,35,13011.0909,0.0,1.0,1.0,,,,,2009-04-29 10:59:32,2009-04-29 10:59:32,,,,,,
75353086010538,195593564010661,24,100602,2,4,Canopy cover 66-80%,10,245728,4,13662.1747,0.0,1.0,1.0,,,,,2009-04-29 10:59:32,2009-04-29 10:59:32,,,,,,
75353087010538,195593564010661,24,100602,2,5,Canopy cover 81-100%,10,348846,13,5967.8181,0.0,1.0,1.0,,,,,2009-04-29 10:59:32,2009-04-29 10:59:32,,,,,,
75353088010538,195593564010661,24,100602,2,23,Canopy cover 6-65%,10,301378,7,9574.9979,0.0,1.0,1.0,,,,,2009-04-29 10:59:32,2009-04-29 10:59:32,,,,,,
231111431010661,231112012010661,24,100803,1,1,Canopy cover 0 - 5,10,3342304,87,8543.806481226413,0.0,1.0087,1.0087,,,,,2010-08-03 13:37:37,2010-08-03 13:37:38,,,,,,
